soccerway_pk,Nombre,Apellidos,Nombre Jugador,Nacionalidad,Fecha de nacimiento,Edad,País de nacimiento,Posición,Altura,Peso,Pie,Equipo,Temporada,URL,2025_Temporada,2025_Equipo,2025_Liga,2025_Minutos Jugados,2025_Apariciones,2025_Alineaciones,2025_Entra,2025_Sale,2025_Comenzó de suplente,2025_Gol,2025_Amarilla,2025_Segunda Amarilla,2025_Roja,2024_Temporada,2024_Equipo,2024_Liga,2024_Minutos Jugados,2024_Apariciones,2024_Alineaciones,2024_Entra,2024_Sale,2024_Comenzó de suplente,2024_Gol,2024_Amarilla,2024_Segunda Amarilla,2024_Roja,Posicion Secundaria,Link Jugador,Valor de Mercado,Agente,Fichado,Contrato Hasta,ELO,Ritmo,Tiro,Pase,Regate,Defensa,Físico,Salto,Estirada,Paradas,Saques,Colocación,Reflejos
gervasio_daniel_nunez_argentina_29_enero_1988,Gervasio Daniel,Núñez,Gervasio Daniel Núñez,Argentina,1988-01-29 00:00:00,37.0,Argentina,Centrocampista,180 cm,Sin información,Izquierdo,San Martín Formosa,2025,https://el.soccerway.com/players/gervasio-nunez/15208/,2025,San Martín Formosa,Torneo Federal A (Argentina),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin información,Sin información,0,Sin información,Sin información,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0
nicolas_vaquer_argentina_04_abril_2003,Nicolás,Vaquer,Nicolás Vaquer,Argentina,2003-04-04 00:00:00,21.0,Argentina,Defensa,Sin información,Sin información,Izquierdo,San Martín Formosa,2025,https://el.soccerway.com/players/nicolas-vaquer/694021/,2025,San Martín Formosa,Torneo Federal A (Argentina),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin información,Sin información,0,Sin información,Sin información,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0
adrian_americo_gonzalez_argentina_06_julio_1995,Adrián Américo,González,Adrián Américo González,Argentina,1995-07-06 00:00:00,29.0,Argentina,Defensa,178 cm,Sin información,Sin información,San Martín Formosa,2025,https://el.soccerway.com/players/adrian-gonzalez/441639/,2025,San Martín Formosa,Torneo Federal A (Argentina),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin información,Sin información,0,Sin información,Sin información,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0
alejandro_julian_benitez_argentina_24_octubre_1986,Alejandro Julián,Benítez,Alejandro Julián Benítez,Argentina,1986-10-24 00:00:00,38.0,Argentina,Centrocampista,Sin información,Sin información,Sin información,San Martín Formosa,2025,https://el.soccerway.com/players/alejandro-benitez/434758/,2025,San Martín Formosa,Torneo Federal A (Argentina),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin información,Sin información,0,Sin información,Sin información,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0
cesar_ivan_suarez_argentina_30_agosto_1996,César Iván,Suárez,César Iván Suárez,Argentina,1996-08-30 00:00:00,28.0,Argentina,Defensa,Sin información,Sin información,Sin información,San Martín Formosa,2025,https://el.soccerway.com/players/ivan-suarez/773397/,2025,San Martín Formosa,Torneo Federal A (Argentina),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin información,Sin información,0,Sin información,Sin información,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0
nelson_andres_asatt_argentina_04_junio_1988,Nelson Andrés,Asatt,Nelson Andrés Asatt,Argentina,1988-06-04 00:00:00,36.0,Argentina,Centrocampista,Sin información,Sin información,Sin información,San Martín Formosa,2025,https://el.soccerway.com/players/nelson-andres-asatt/435623/,2025,San Martín Formosa,Torneo Federal A (Argentina),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin información,Sin información,0,Sin información,Sin información,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0
oscar_benjamin_chiquichano_argentina_20_diciembre_1994,Óscar Benjamín,Chiquichano,Óscar Benjamín Chiquichano,Argentina,1994-12-20 00:00:00,30.0,Argentina,Centrocampista,175 cm,76 kg,Sin información,San Martín Formosa,2025,https://el.soccerway.com/players/oscar-benjamin-chiquichano/691261/,2025,San Martín Formosa,Torneo Federal A (Argentina),90,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin información,Sin información,0,Sin información,Sin información,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0
nahuel_guillermo_amarilla_argentina_22_mayo_1996,Nahuel Guillermo,Amarilla,Nahuel Guillermo Amarilla,Argentina,1996-05-22 00:00:00,28.0,Argentina,Defensa,188 cm,81 kg,Derecho,San Martín Formosa,2025,https://el.soccerway.com/players/nahuel-amarilla/396544/,2025,San Martín Formosa,Torneo Federal A (Argentina),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin información,Sin información,0,Sin información,Sin información,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0
agustin_emanuel_griego_argentina_12_febrero_1995,Agustín Emanuel,Griego,Agustín Emanuel Griego,Argentina,1995-02-12 00:00:00,30.0,Argentina,Defensa,Sin información,Sin información,Sin información,San Martín Formosa,2025,https://el.soccerway.com/players/agustin-emanuel-griego/389805/,2025,San Martín Formosa,Torneo Federal A (Argentina),90,1,1,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin información,Sin información,0,Sin información,Sin información,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0
braian_leandro_aquino_argentina_16_marzo_1993,Braian Leandro,Aquino,Braian Leandro Aquino,Argentina,1993-03-16 00:00:00,32.0,Argentina,Centrocampista,170 cm,68 kg,Derecho,San Martín Formosa,2025,https://el.soccerway.com/players/brian-leandro-aquino/289223/,2025,San Martín Formosa,Torneo Federal A (Argentina),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin información,Sin información,0,Sin información,Sin información,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0
ricardo_marcelo_tapia_argentina_28_mayo_1988,Ricardo Marcelo,Tapia,Ricardo Marcelo Tapia,Argentina,1988-05-28 00:00:00,36.0,Argentina,Centrocampista,177 cm,73 kg,Sin información,San Martín Formosa,2025,https://el.soccerway.com/players/ricardo-marcelo-tapia/284742/,2025,San Martín Formosa,Torneo Federal A (Argentina),90,1,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin información,Sin información,0,Sin información,Sin información,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0
carlos_guillermo_bassi_argentina_27_enero_1999,Carlos Guillermo,Bassi,Carlos Guillermo Bassi,Argentina,1999-01-27 00:00:00,26.0,Argentina,Delantero,Sin información,Sin información,Sin información,San Martín Formosa,2025,https://el.soccerway.com/players/guillermo-bassi/812875/,2025,San Martín Formosa,Torneo Federal A (Argentina),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin información,Sin información,0,Sin información,Sin información,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0
lucas_tadeo_amud_argentina_02_septiembre_2001,Lucas Tadeo,Amud,Lucas Tadeo Amud,Argentina,2001-09-02 00:00:00,23.0,Argentina,Defensa,172 cm,68 kg,Sin información,San Martín Formosa,2025,https://el.soccerway.com/players/lucas-tadeo-amud/698589/,2025,San Martín Formosa,Torneo Federal A (Argentina),15,1,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin información,Sin información,0,Sin información,Sin información,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0
matias_rodrigo_vicedo_argentina_04_marzo_1994,Matías Rodrigo,Vicedo,Matías Rodrigo Vicedo,Argentina,1994-03-04 00:00:00,31.0,Argentina,Centrocampista,Sin información,Sin información,Sin información,San Martín Formosa,2025,https://el.soccerway.com/players/matias-vicedo/261168/,2025,San Martín Formosa,Torneo Federal A (Argentina),70,1,1,0,1,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin información,Sin información,0,Sin información,Sin información,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0
franco_emanuel_lagioia_argentina_09_septiembre_1994,Franco Emanuel,Lagioia,Franco Emanuel Lagioia,Argentina,1994-09-09 00:00:00,30.0,Argentina,Centrocampista,Sin información,Sin información,Sin información,Sarmiento Resistencia,2025,https://el.soccerway.com/players/franco-emanuel-lagioia/967399/,2025,Sarmiento Resistencia,Torneo Federal A (Argentina),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin información,Sin información,0,Sin información,Sin información,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0
lautaro_ruiz_martinez_argentina_27_enero_1999,Lautaro,Ruíz Martínez,Lautaro Ruíz Martínez,Argentina,1999-01-27 00:00:00,26.0,Argentina,Delantero,Sin información,Sin información,Sin información,Sarmiento Resistencia,2025,https://el.soccerway.com/players/lautaro-ruiz-martinez/689882/,2025,Sarmiento Resistencia,Torneo Federal A (Argentina),3,1,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin información,Sin información,0,Sin información,Sin información,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0
lucas_sebastian_varela_argentina_17_febrero_2006,Lucas Sebastián,Varela,Lucas Sebastián Varela,Argentina,2006-02-17 00:00:00,19.0,Argentina,Centrocampista,Sin información,Sin información,Sin información,Sarmiento Resistencia,2025,https://el.soccerway.com/players/lucas-sebastian-varela/966216/,2025,Sarmiento Resistencia,Torneo Federal A (Argentina),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin información,Sin información,0,Sin información,Sin información,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0
ezequiel_martin_gnemmi_argentina_11_agosto_1999,Ezequiel Martín,Gnemmi,Ezequiel Martín Gnemmi,Argentina,1999-08-11 00:00:00,25.0,Argentina,Centrocampista,Sin información,Sin información,Sin información,Sarmiento Resistencia,2025,https://el.soccerway.com/players/ezequiel-gnemmi/814664/,2025,Sarmiento Resistencia,Torneo Federal A (Argentina),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin información,Sin información,0,Sin información,Sin información,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0
tomas_bacas_argentina_07_noviembre_2002,Tomás,Bacas,Tomás Bacas,Argentina,2002-11-07 00:00:00,22.0,Argentina,Centrocampista,Sin información,Sin información,Sin información,Sarmiento Resistencia,2025,https://el.soccerway.com/players/tomas-bacas/904602/,2025,Sarmiento Resistencia,Torneo Federal A (Argentina),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin información,Sin información,0,Sin información,Sin información,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0
bautista_rene_escobar_argentina_13_agosto_2001,Bautista René,Escobar,Bautista René Escobar,Argentina,2001-08-13 00:00:00,23.0,Argentina,Centrocampista,Sin información,Sin información,Sin información,Sarmiento Resistencia,2025,https://el.soccerway.com/players/bautista-rene-escobar/877368/,2025,Sarmiento Resistencia,Torneo Federal A (Argentina),17,1,0,1,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin información,Sin información,0,Sin información,Sin información,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0
ibo_joaquin_martinez_argentina_20_septiembre_2000,Ibo Joaquín,Martínez,Ibo Joaquín Martínez,Argentina,2000-09-20 00:00:00,24.0,Argentina,Centrocampista,Sin información,Sin información,Sin información,Sarmiento Resistencia,2025,https://el.soccerway.com/players/ibo-joaquin-martinez/939720/,2025,Sarmiento Resistencia,Torneo Federal A (Argentina),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin información,Sin información,0,Sin información,Sin información,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0
agustin_nicolas_gomez_argentina_16_enero_2002,Agustín Nicolás,Gómez,Agustín Nicolás Gómez,Argentina,2002-01-16 00:00:00,23.0,Argentina,Portero,183 cm,Sin información,Sin información,Sarmiento Resistencia,2025,https://el.soccerway.com/players/agustin-gomez/599188/,2025,Sarmiento Resistencia,Torneo Federal A (Argentina),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin información,Sin información,0,Sin información,Sin información,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0
antonio_kaial_argentina_08_septiembre_2000,Antonio,Kaial,Antonio Kaial,Argentina,2000-09-08 00:00:00,24.0,Argentina,Centrocampista,Sin información,Sin información,Sin información,Sarmiento Resistencia,2025,https://el.soccerway.com/players/antonio-kaial/820062/,2025,Sarmiento Resistencia,Torneo Federal A (Argentina),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin información,Sin información,0,Sin información,Sin información,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0
juan_solis_argentina_16_octubre_1999,Juan,Solís,Juan Solís,Argentina,1999-10-16 00:00:00,25.0,Argentina,Centrocampista,Sin información,Sin información,Sin información,Sarmiento Resistencia,2025,https://el.soccerway.com/players/-juan/898255/,2025,Sarmiento Resistencia,Torneo Federal A (Argentina),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin información,Sin información,0,Sin información,Sin información,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0
enzo_joaquin_mambrin_argentina_07_abril_2000,Enzo Joaquín,Mambrín,Enzo Joaquín Mambrín,Argentina,2000-04-07 00:00:00,24.0,Argentina,Centrocampista,Sin información,Sin información,Sin información,Sarmiento Resistencia,2025,https://el.soccerway.com/players/enzo-joaquin-mambrin/974271/,2025,Sarmiento Resistencia,Torneo Federal A (Argentina),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin información,Sin información,0,Sin información,Sin información,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0
matias_nahuel_ayala_argentina_24_mayo_2002,Matías Nahuel,Ayala,Matías Nahuel Ayala,Argentina,2002-05-24 00:00:00,22.0,Argentina,Centrocampista,Sin información,Sin información,Sin información,Sarmiento Resistencia,2025,https://el.soccerway.com/players/matias-nahuel-ayala/960699/,2025,Sarmiento Resistencia,Torneo Federal A (Argentina),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin información,Sin información,0,Sin información,Sin información,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0
bruno_daniel_prieto_argentina_04_marzo_2002,Bruno Daniel,Prieto,Bruno Daniel Prieto,Argentina,2002-03-04 00:00:00,23.0,Argentina,Defensa,Sin información,Sin información,Sin información,Sarmiento Resistencia,2025,https://el.soccerway.com/players/bruno-daniel-prieto/959644/,2025,Sarmiento Resistencia,Torneo Federal A (Argentina),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin información,Sin información,0,Sin información,Sin información,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0
pablo_nehemias_ezequiel_martinez_argentina_09_mayo_2003,Pablo Nehemias Ezequiel,Martínez,Pablo Nehemias Ezequiel Martínez,Argentina,2003-05-09 00:00:00,21.0,Argentina,Centrocampista,Sin información,Sin información,Sin información,Sarmiento Resistencia,2025,https://el.soccerway.com/players/pablo-nehemias-ezequiel-martinez/898256/,2025,Sarmiento Resistencia,Torneo Federal A (Argentina),180,2,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin información,Sin información,0,Sin información,Sin información,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0
max_fabian_pared_argentina_01_marzo_2000,Max Fabián,Pared,Max Fabián Pared,Argentina,2000-03-01 00:00:00,25.0,Argentina,Delantero,Sin información,Sin información,Sin información,Sarmiento Resistencia,2025,https://el.soccerway.com/players/max-fabian-pared/908814/,2025,Sarmiento Resistencia,Torneo Federal A (Argentina),61,1,1,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin información,Sin información,0,Sin información,Sin información,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0
franco_dominguez_argentina_04_mayo_1999,Franco,Domínguez,Franco Domínguez,Argentina,1999-05-04 00:00:00,25.0,Argentina,Defensa,Sin información,Sin información,Sin información,Sarmiento Resistencia,2025,https://el.soccerway.com/players/franco-dominguez/791657/,2025,Sarmiento Resistencia,Torneo Federal A (Argentina),180,2,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin información,Sin información,0,Sin información,Sin información,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0
daniel_horacio_meza_argentina_26_abril_2001,Daniel Horacio,Meza,Daniel Horacio Meza,Argentina,2001-04-26 00:00:00,23.0,Argentina,Centrocampista,Sin información,Sin información,Sin información,Sarmiento Resistencia,2025,https://el.soccerway.com/players/daniel-horacio-meza/978170/,2025,Sarmiento Resistencia,Torneo Federal A (Argentina),29,1,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin información,Sin información,0,Sin información,Sin información,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0
franco_agustin_falcon_argentina_09_mayo_2000,Franco Agustín,Falcón,Franco Agustín Falcón,Argentina,2000-05-09 00:00:00,24.0,Argentina,Centrocampista,Sin información,Sin información,Sin información,Sarmiento Resistencia,2025,https://el.soccerway.com/players/franco-agustin-falcon/817223/,2025,Sarmiento Resistencia,Torneo Federal A (Argentina),73,2,0,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin información,Sin información,0,Sin información,Sin información,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0
brian_miguel_berlo_argentina_13_junio_1988,Brian Miguel,Berlo,Brian Miguel Berlo,Argentina,1988-06-13 00:00:00,36.0,Argentina,Defensa,Sin información,Sin información,Sin información,Sarmiento Resistencia,2025,https://el.soccerway.com/players/brian-miguel-berlo/220662/,2025,Sarmiento Resistencia,Torneo Federal A (Argentina),180,2,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin información,Sin información,0,Sin información,Sin información,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0
nahuel_alejandro_peloso_argentina_26_enero_2002,Nahuel Alejandro,Peloso,Nahuel Alejandro Peloso,Argentina,2002-01-26 00:00:00,23.0,Argentina,Defensa,Sin información,Sin información,Sin información,Sarmiento Resistencia,2025,https://el.soccerway.com/players/nahuel-alejandro-peloso/817221/,2025,Sarmiento Resistencia,Torneo Federal A (Argentina),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin información,Sin información,0,Sin información,Sin información,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0
lazaro_manuel_barlessi_peralta_argentina_05_mayo_2005,Lázaro Manuel,Barlessi Peralta,Lázaro Manuel Barlessi Peralta,Argentina,2005-05-05 00:00:00,19.0,Argentina,Centrocampista,Sin información,Sin información,Sin información,Sarmiento Resistencia,2025,https://el.soccerway.com/players/lazaro-manuel-barlessi-peralta/1029851/,2025,Sarmiento Resistencia,Torneo Federal A (Argentina),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin información,Sin información,0,Sin información,Sin información,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0
gaston_ivan_brites_argentina_09_abril_1999,Gastón Iván,Brités,Gastón Iván Brités,Argentina,1999-04-09 00:00:00,25.0,Argentina,Centrocampista,Sin información,Sin información,Sin información,Sarmiento Resistencia,2025,https://el.soccerway.com/players/gaston-britez/958434/,2025,Sarmiento Resistencia,Torneo Federal A (Argentina),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin información,Sin información,0,Sin información,Sin información,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0
renzo_agustin_arzamendia_argentina_22_junio_2004,Renzo Agustín,Arzamendia,Renzo Agustín Arzamendia,Argentina,2004-06-22 00:00:00,20.0,Argentina,Centrocampista,Sin información,Sin información,Sin información,Sarmiento Resistencia,2025,https://el.soccerway.com/players/renzo-agustin-arzamendia/939719/,2025,Sarmiento Resistencia,Torneo Federal A (Argentina),0,1,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin información,Sin información,0,Sin información,Sin información,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0
cristian_agustin_almiron_argentina_15_marzo_1996,Cristian Agustín,Almirón,Cristian Agustín Almirón,Argentina,1996-03-15 00:00:00,29.0,Argentina,Centrocampista,Sin información,Sin información,Sin información,Sarmiento Resistencia,2025,https://el.soccerway.com/players/cristian-almiron/418190/,2025,Sarmiento Resistencia,Torneo Federal A (Argentina),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin información,Sin información,0,Sin información,Sin información,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0
gabriel_axel_moreno_argentina_31_enero_2002,Gabriel Axel,Moreno,Gabriel Axel Moreno,Argentina,2002-01-31 00:00:00,23.0,Argentina,Centrocampista,Sin información,Sin información,Sin información,Sarmiento Resistencia,2025,https://el.soccerway.com/players/gabriel-axel-moreno/832227/,2025,Sarmiento Resistencia,Torneo Federal A (Argentina),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin información,Sin información,0,Sin información,Sin información,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0
german_yacaruso_argentina_06_enero_1993,Germán,Yacaruso,Germán Yacaruso,Argentina,1993-01-06 00:00:00,32.0,Argentina,Portero,Sin información,Sin información,Sin información,Sarmiento Resistencia,2025,https://el.soccerway.com/players/german-yacaruso/413643/,2025,Sarmiento Resistencia,Torneo Federal A (Argentina),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin información,Sin información,0,Sin información,Sin información,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0
mariano_emanuel_cirrincione_argentina_04_abril_1997,Mariano Emanuel,Cirrincione,Mariano Emanuel Cirrincione,Argentina,1997-04-04 00:00:00,27.0,Argentina,Portero,186 cm,Sin información,Sin información,Sarmiento Resistencia,2025,https://el.soccerway.com/players/mariano-emanuel-cirrincione/566547/,2025,Sarmiento Resistencia,Torneo Federal A (Argentina),180,2,2,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin información,Sin información,0,Sin información,Sin información,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0
maximiliano_gaston_acevedo_argentina_05_diciembre_1999,Maximiliano Gastón,Acevedo,Maximiliano Gastón Acevedo,Argentina,1999-12-05 00:00:00,25.0,Argentina,Centrocampista,Sin información,Sin información,Sin información,Sarmiento Resistencia,2025,https://el.soccerway.com/players/maximiliano-acevedo/652104/,2025,Sarmiento Resistencia,Torneo Federal A (Argentina),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin información,Sin información,0,Sin información,Sin información,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0
angel_rodrigo_lopez_alba_argentina_21_abril_1993,Ángel Rodrigo,López Alba,Ángel Rodrigo López Alba,Argentina,1993-04-21 00:00:00,31.0,Argentina,Defensa,179 cm,78 kg,Sin información,Sarmiento Resistencia,2025,https://el.soccerway.com/players/angel-rodrigo-lopez-alba/403894/,2025,Sarmiento Resistencia,Torneo Federal A (Argentina),180,2,2,0,0,0,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin información,Sin información,0,Sin información,Sin información,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0
gabriel_rodrigo_gimenez_argentina_03_febrero_2001,Gabriel Rodrigo,Giménez,Gabriel Rodrigo Giménez,Argentina,2001-02-03 00:00:00,24.0,Argentina,Defensa,Sin información,Sin información,Sin información,Sarmiento Resistencia,2025,https://el.soccerway.com/players/gabriel-rodrigo-gimenez/592821/,2025,Sarmiento Resistencia,Torneo Federal A (Argentina),163,2,2,0,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin información,Sin información,0,Sin información,Sin información,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0
julian_jose_villalon_argentina_24_marzo_1999,Julián José,Villalón,Julián José Villalón,Argentina,1999-03-24 00:00:00,26.0,Argentina,Defensa,Sin información,Sin información,Sin información,Sarmiento Resistencia,2025,https://el.soccerway.com/players/julian-jose-villalon/684436/,2025,Sarmiento Resistencia,Torneo Federal A (Argentina),0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin información,Sin información,0,Sin información,Sin información,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0
enzo_leonel_niz_argentina_01_agosto_1997,Enzo Leonel,Niz,Enzo Leonel Niz,Argentina,1997-08-01 00:00:00,27.0,Argentina,Centrocampista,Sin información,Sin información,Sin información,Sarmiento Resistencia,2025,https://el.soccerway.com/players/leonardo-niz/490042/,2025,Sarmiento Resistencia,Torneo Federal A (Argentina),148,2,2,0,2,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sin información,Sin información,0,Sin información,Sin información,Sin información,0,0,0,0,0,0,0,0,0,0,0,0,0
